voltage,largest element,smallest element,element difference,element ratio difference,condition number
-150,300188110.48279744,20729.433698919936,300167381.04909849,14481.249938749563,2.2486346543896928e+17
-140,274618881.07959074,22909.567272223609,274595971.51231849,11987.08285566566,1.1020629714726381e+17
-130,251736253.53306252,25318.987494959183,251710934.54556757,9942.5876956249249,68210479344501632.0
-120,231314228.55387288,27981.808654549885,231286246.74521837,8266.5931787887075,1.5345361056130941e+17
-110,213151286.21338069,30924.681160165997,213120361.53222051,6892.594465547485,1.7700091626054291e+17
-100,197068376.24236405,34177.058268977336,197034199.18409508,5766.1011866911867,8.3832479601424973e+17
-90,182907132.8635731,37771.490864250576,182869361.37270889,4842.4652741649761,28483845989522180.0
-80,170528296.30863476,41743.953235529763,170486552.35539922,4085.1017474667942,1.5851308523649594e+17
-70,159810325.23755807,46134.203121417326,159764191.03443664,3464.0313352105518,1.520877129426584e+17
-60,150648186.18891913,50986.179618385198,150597200.00930074,2954.6866879705694,6.2170844595492672e+17
-50,142952307.95982918,56348.442938020642,142895959.51689115,2536.9344831243479,81732710556430032.0
-40,136647690.46474817,62274.660413945508,136585415.80433422,2194.2743574423075,5.9720080312622464e+17
-30,131673159.16760039,68824.143622529344,131604335.02397788,1913.1826745243752,1.7214605280421782e+17
-20,127980757.63794535,76062.441993080982,127904695.19595228,1682.5749250804638,81850546318240192.0
-10,125535272.16373324,84061.998848568997,125451210.16488469,1493.3653004120806,2.5595682831514926e+18
0,124313883.6742551,92902.876442747031,124220980.79781236,1338.1058631792266,1.6194114623598254e+18
10,125535272.16373324,84061.998848568997,125451210.16488469,1493.3653004120806,1.16068526656964e+17
20,127980757.63794535,76062.441993080982,127904695.19595228,1682.5749250804638,9.1025770349998272e+17
30,131673159.16760039,68824.143622529344,131604335.02397788,1913.1826745243752,1.6949470765819382e+17
40,136647690.46474817,62274.660413945508,136585415.80433422,2194.2743574423075,1.4675972458287024e+17
50,142952307.95982918,56348.442938020642,142895959.51689115,2536.9344831243479,3.029767307849495e+17
60,150648186.18891913,50986.179618385198,150597200.00930074,2954.6866879705694,2.1627683254206912e+17
70,159810325.23755807,46134.203121417326,159764191.03443664,3464.0313352105518,1.5705841566301776e+17
80,170528296.30863476,41743.953235529763,170486552.35539922,4085.1017474667942,2.8195874003383229e+18
90,182907132.8635731,37771.490864250576,182869361.37270889,4842.4652741649761,1.1037843987554278e+17
100,197068376.24236405,34177.058268977336,197034199.18409508,5766.1011866911867,6.0394412738556992e+17
-150,4.33895745173104e+17,7.3361959480419674e-06,4.33895745173104e+17,5.914451416594329e+22,5.5276720978946358e+23
-140,4.2735040492556474e+17,9.8909524472958693e-06,4.2735040492556474e+17,4.320619345838629e+22,7.2584158242085663e+23
-130,4.2090380157350131e+17,1.3335377218322427e-05,4.2090380157350131e+17,3.1562946790525835e+22,1.7578839620748701e+23
-120,4.1455444566475648e+17,1.7979288294280611e-05,4.1455444566475648e+17,2.3057333465008755e+22,1.5427299413759858e+23
-110,4.0830087021565427e+17,2.424039472424619e-05,4.0830087021565427e+17,1.6843821021084934e+22,1.9389607063410349e+23
-100,4.0214163037206003e+17,3.2681868535040005e-05,4.0214163037206003e+17,1.23047319017547e+22,1.5562864233201363e+25
-90,3.9607530307555616e+17,4.4063000751108975e-05,3.9607530307555616e+17,8.9888408942640575e+21,5.661431505845962e+23
-80,3.9010048673465184e+17,5.9407497864162523e-05,3.9010048673465184e+17,6.5665193916537483e+21,1.6859713400078619e+24
-70,3.8421580090095283e+17,8.0095561861879178e-05,3.8421580090095283e+17,4.7969674220341192e+21,1.6023369766872462e+23
-60,3.7841988595021696e+17,0.00010798803620106895,3.7841988595021696e+17,3.5042760222587596e+21,2.1430628082024601e+22
-50,3.7271140276822042e+17,0.00014559378436813911,3.7271140276822042e+17,2.559940346256858e+21,3.1930412973865787e+23
-40,3.6708903244136282e+17,0.00019629535634083835,3.6708903244136282e+17,1.8700851578168059e+21,8.0361084051163561e+22
-30,3.6155147595193914e+17,0.00026465324112702167,3.6155147595193914e+17,1.3661328099073254e+21,4.3321731188769683e+22
-20,3.560974538780096e+17,0.00035681607219184986,3.560974538780096e+17,9.979860259392861e+20,5.1626371191754694e+22
-10,3.5072570609779558e+17,0.00048107368280183888,3.5072570609779558e+17,7.2904779171273952e+20,8.4239118566818891e+22
0,3.4543499149853613e+17,0.00064860275733344755,3.4543499149853613e+17,5.3258329168796235e+20,6.5336099746729404e+22
10,3.4022408768973536e+17,0.00087447214815497901,3.4022408768973536e+17,3.8906223418042902e+20,8.0674498040481972e+22
20,3.3509179072073574e+17,0.0011789982840076788,3.3509179072073574e+17,2.8421736932617388e+20,9.2833220812866536e+23
30,3.3003691480255264e+17,0.0015895725857316852,3.3003691480255264e+17,2.0762619949854989e+20,9.58491240632974e+23
40,3.2505829203390362e+17,0.0021431252611503037,3.2505829203390362e+17,1.5167489176970995e+20,5.9285242297675794e+23
50,3.2015477213137178e+17,0.002254808768629104,3.2015477213137178e+17,1.4198754971403716e+20,3.2510214751575066e+23
60,3.153252221636391e+17,0.0020264088075329398,3.153252221636391e+17,1.556079015208847e+20,7.2958177785684827e+22
70,3.1056852628972883e+17,0.0018211445300275605,3.1056852628972883e+17,1.7053480444247271e+20,5.5328954791923461e+23
80,3.058835855011968e+17,0.0016366724162076027,3.058835855011968e+17,1.8689359121110601e+20,5.8935745790821697e+22
90,3.0126931736821133e+17,0.0014708863320882575,3.0126931736821133e+17,2.0482161727649684e+20,2.7557982947881185e+23
100,2.9672465578946445e+17,0.0013218934836924752,2.9672465578946445e+17,2.244694141018206e+20,4.3723212391072827e+23
-150,1.0929559334449955e+17,0.071169557664079855,1.0929559334449955e+17,1.5357070766179899e+18,4.9941445464635289e+24
-140,99053100909391392.0,0.081929995242835368,99053100909391392.0,1.2089967858023695e+18,4.1252807488376817e+22
-130,89770470162571712.0,0.094317350575285633,89770470162571712.0,9.517916864184544e+17,5.4878758058624643e+22
-120,81357748929875152.0,0.10857760449240664,81357748929875152.0,7.4930506443034381e+17,1.3435801520639461e+22
-110,73733414786694752.0,0.12499392874590165,73733414786694752.0,5.8989596956014042e+17,2.5397506011701864e+22
-100,66823585075102056.0,0.14389230906662864,66823585075102056.0,4.6439997737585626e+17,2.855991416321493e+22
-90,60561300953172176.0,0.16564801839789406,60561300953172176.0,3.6560232678245005e+17,2.6560558083103743e+22
-80,54885879652957400.0,0.17275340380316859,54885879652957400.0,3.1771229072564698e+17,6.7812683374148046e+22
-70,49742323755027592.0,0.17525905017438734,49742323755027592.0,2.8382171251945437e+17,3.2121453583582955e+22
-60,45080790500211696.0,0.17780103889023949,45080790500211696.0,2.5354627161678771e+17,1.6359069516749344e+23
-50,40856108336097296.0,0.18037989706661356,40856108336097296.0,2.2650034178148643e+17,1.9032995066607449e+23
-40,37027339199750592.0,0.18299615946478159,37027339199750592.0,2.0233943328672243e+17,5.6711163549916194e+24
-30,33557381937892108.0,0.18565036860228912,33557381937892108.0,1.8075580560672445e+17,9.470989552619914e+21
-20,30412612974060776.0,0.18834307486545346,30412612974060776.0,1.6147454848439011e+17,1.3047339881426921e+22
-10,27562560775331296.0,0.19107483662349381,27562560775331296.0,1.4425008160358835e+17,1.306587401176672e+23
0,24979611016885540.0,0.19384622034431687,24979611016885540.0,1.288630285001989e+17,8.7526911081455592e+21
10,22638739667985760.0,0.19665780071198136,22638739667985760.0,1.1511742522302342e+17,1.7785979032651384e+22
20,20517271535838508.0,0.19951016074586689,20517271535838508.0,1.0283822868537062e+17,7.4340541681749249e+21
30,18594662115178588.0,0.20240389192157046,18594662115178588.0,91869093714778160.0,3.0114847364377123e+22
40,16852300915864844.0,0.20533959429355772,16852300915864844.0,82070391605880192.0,3.1843321299931974e+21
50,15273334799368966.0,0.2083178766195917,15273334799368966.0,73317446621537584.0,3.7199238173392817e+21
60,13842510278475242.0,0.21133935648696719,13842510278475242.0,65498970511575656.0,2.9477296824472463e+21
70,12546034268465062.0,0.21440466044057627,12546034268465062.0,58515678916141288.0,1.375560392542497e+21
80,11371453491126386.0,0.21751442411283026,11371453491126386.0,52279077755449104.0,2.7148155360350081e+21
90,10307553728765138.0,0.21461706270805103,10307553728765138.0,48027652595296040.0,4.5169634606676401e+21
100,9344281561256764.0,0.2006687094140388,9344281561256764.0,46565713152501280.0,1.0476187262096643e+22
-150,2394669417269.1235,0.00041439533973635577,2394669417269.123,5778707402435188.0,6.0260055832825873e+23
-140,2146417733121.7412,0.00043616492713714847,2146417733121.741,4921114925975737.0,1.6282805746196682e+21
-130,1924424971351.1499,0.0004590781445215755,1924424971351.1497,4191933321845834.5,1.6146788229466486e+21
-120,1725931599089.2588,0.00048319507063689934,1725931599089.2583,3571914748249208.5,3.245067598961104e+20
-110,1548468801611.3428,0.00050857894036997729,1548468801611.3423,3044697054276125.0,2.4739689989682889e+21
-100,1389827868571.0947,0.00053529631054993808,1389827868571.0942,2596371096119178.0,9.6772365363311228e+20
-90,1248032807526.5271,0.00056341723446103401,1248032807526.5266,2215112941513756.8,7.5232115721456255e+20
-80,1121315844107.5583,0.00059301544552324299,1121315844107.5581,1890871228688104.8,2.445318409412932e+21
-70,1008095504231.8052,0.00062416855062223306,1008095504231.8044,1615101406866519.5,7.2410166617117057e+19
-60,906957005995.65918,0.00065695823359560241,906957005995.65881,1380539826758524.5,9.3775043485155279e+19
-50,816634717664.69312,0.00069147046940894164,816634717664.69226,1181011704466193.5,1.8573663027552836e+20
-40,735996463927.74048,0.0007277957495832847,735996463927.73975,1011267878864573.6,1.9371004535417487e+21
-30,664029485589.53589,0.0007660293194650281,664029485589.53516,866846044552542.75,4.7405439092862969e+20
-20,599827878448.97827,0.00080627142796044064,599827878448.97742,743952790149483.5,6.3526647071129879e+19
-10,542581355503.9444,0.00084862759038956896,542581355503.94348,639363322202225.75,1.3581938830493457e+20
0,491565193070.98901,0.00089320886514874826,491565193070.98798,550336222859955.0,6.3354851933890688e+20
10,446131236116.25677,0.00094013214490712969,446131236116.25592,474540987171891.19,7.8231823541663931e+20
20,405699851247.26508,0.00098952046310074528,405699851247.26416,409996423900088.62,7.3481933913690571e+19
30,369752727578.88843,0.00104150331652774,369752727578.88733,355018291071414.19,1.0303342849682701e+20
40,337826436208.24921,0.0010962170048906237,337826436208.24811,308174781727598.0,5.7532246616301478e+19
50,309506668443.90649,0.0011538049881758227,309506668443.90527,268248682936654.31,2.4913348411363909e+21
60,284423081352.36572,0.0012144182628075902,284423081352.36444,234205207598585.84,5.6465553498570842e+19
70,262244686714.55136,0.0012782157575625473,262244686714.55011,205164648583765.28,5.0015071186293416e+19
80,242675726220.45004,0.0013453647502829574,242675726220.4487,180379132253472.81,1.3569704512828639e+19
90,225451981755.54471,0.0014160413064813553,225451981755.5433,159212856802714.44,1.0937569363275981e+19
100,210337475022.98706,0.0014904307409865573,210337475022.9856,141125293003389.66,1.4371272376161427e+20
-150,6261174757556.0879,0.0024920921942168171,6261174757556.085,2512416985248722.0,4.1373804675550216e+23
-140,5888717404672.7998,0.0028143254230858731,5888717404672.7969,2092408133177396.8,2.4249071145122976e+22
-130,5538610855733.7275,0.0031782241465254501,5538610855733.7246,1742674714050215.0,3.5122177441499137e+22
-120,5209526105412.5068,0.0035891758084186593,5209526105412.5029,1451454702551266.5,6.2700042729714721e+22
-110,4900213936765.3662,0.0040532644614826811,4900213936765.3613,1208954901248380.5,2.9265003316858415e+22
-100,4609500179169.835,0.0045773608403866031,4609500179169.8301,1007021368841989.2,7.2367183719886142e+21
-90,4336281251100.3774,0.0051692240815296893,4336281251100.3726,838865017787577.75,1.2682454426399068e+23
-80,4079519970821.0737,0.0058376165954199966,4079519970821.0679,698833146051717.75,9.4745751363067702e+21
-70,3838241619092.3687,0.0065924337923146453,3838241619092.3618,582219213724517.0,1.2878059600693189e+22
-60,3611530238945.3638,0.0069745315634487642,3611530238945.3569,517816889362464.38,1.5402716291152124e+22
-50,3398525158476.9414,0.0072649772538125063,3398525158476.9346,467795705305679.81,1.070031990812166e+22
-40,3198417723465.3755,0.0075675181936253957,3198417723465.3682,422650813863864.56,1.1539892063924425e+23
-30,3271479277079.8447,0.0078826580745037702,3271479277079.8374,415022349841781.19,3.1184925723614765e+22
-20,3407442573987.6768,0.008210921563674714,3407442573987.6685,414989054220451.12,2.6273066822591006e+22
-10,3549102881207.4229,0.0085528551774792776,3549102881207.4141,414961180513455.62,3.7346578257274242e+22
0,3696692607529.7178,0.0085597001992648546,3696692607529.709,431871738667576.94,2.9907336374204827e+22
10,3850454580799.457,0.0080579982217671414,3850454580799.4487,477842570180543.12,5.2296215231013744e+22
20,4010642354889.9937,0.0075857020491884768,4010642354889.9858,528710767821292.88,1.6603733416844982e+23
30,4177520553476.5552,0.0071410881456415764,4177520553476.5479,584997757803371.0,9.3760326728271939e+22
40,4351365247255.3975,0.0067225339952915967,4351365247255.3911,647280512125793.0,4.8701078423283794e+22
50,4532464362156.1504,0.0063285121813590169,4532464362156.1445,716197461941651.12,3.5051293073929016e+22
60,4721118116805.7119,0.0059575848121646074,4721118116805.7061,792455041037067.25,4.5946554362855409e+22
70,4917639488065.5811,0.0054448225487354887,4917639488065.5752,903177182368901.75,3.3742385420038641e+22
80,5122354703913.501,0.0048136958934795531,5122354703913.4961,1064120961785734.0,5.8816418122475923e+22
90,5335603763300.752,0.0042557251310758213,5335603763300.748,1253747269610888.8,4.5032411545543763e+22
100,5557740982907.834,0.0037624305298976273,5557740982907.8301,1477167734724674.2,2.1643958101782331e+23
-150,7.1650118638783709e+19,0.020451477444584042,7.1650118638783709e+19,3.5034201725977541e+21,3.4515934752533604e+26
-140,7.5989469415083016e+19,0.020615745460107662,7.5989469415083016e+19,3.6859918338692062e+21,5.8185500835427307e+26
-130,8.0591624862252728e+19,0.020781332890377584,8.0591624862252728e+19,3.8780777579271244e+21,5.6040498060857996e+26
-120,8.5472501243430863e+19,0.02094825033304587,8.5472501243430863e+19,4.0801737560199943e+21,2.468970690268074e+27
-110,9.064897876030038e+19,0.021116508470885816,9.064897876030038e+19,4.2928014773503771e+21,1.0612982416227575e+27
-100,9.6138959932191687e+19,0.021011400389074508,9.6138959932191687e+19,4.5755617499051579e+21,4.0564935860010047e+27
-90,1.0196143151080536e+20,0.020827311245867838,1.0196143151080536e+20,4.895563825168966e+21,1.143144544073901e+27
-80,1.0813653014468366e+20,0.020644834980052439,1.0813653014468366e+20,5.2379459680432376e+21,1.1470382080328964e+27
-70,1.1468561202052684e+20,0.02046395746057509,1.1468561202052684e+20,5.6042733787672698e+21,2.2825487767930707e+27
-60,1.216313267222046e+20,0.020284664680190304,1.216313267222046e+20,5.9962207233816343e+21,2.4517399679763827e+28
-50,1.2899769556289906e+20,0.020106942754375561,1.2899769556289906e+20,6.415579789464874e+21,1.8074960657421045e+28
-40,1.3681019466128653e+20,0.019930777920256111,1.3681019466128653e+20,6.8642676772913682e+21,2.7138567828040303e+27
-30,1.4509584304907072e+20,0.019756156535539159,1.4509584304907072e+20,7.3443355638562176e+21,7.3848374799010927e+28
-20,1.5388329611458327e+20,0.019583065077457409,1.5388329611458327e+20,7.8579780798319679e+21,8.4587790065963133e+29
-10,1.6320294470561844e+20,0.019411490141721846,1.6320294470561844e+20,8.4075433423238427e+21,1.3558857521885418e+29
0,1.7308702023424442e+20,0.019241418441483697,1.7308702023424442e+20,8.995543689288314e+21,9.893589016960067e+28
10,1.8356970614708856e+20,0.019072836806305504,1.8356970614708856e+20,9.6246671646873302e+21,2.9993069890300642e+28
20,1.9468725614661003e+20,0.018905732181141201,1.9468725614661003e+20,1.0297789806882698e+22,4.3224957418664254e+28
30,2.0647811957221976e+20,0.018740091625325084,2.0647811957221976e+20,1.1017988796446878e+22,7.7552034160003992e+29
40,2.1898307437487161e+20,0.018575902311569754,2.1898307437487161e+20,1.1788556523495546e+22,3.3845722416000145e+28
50,2.3224536814500761e+20,0.018413151524972686,2.3224536814500761e+20,1.2613015638850673e+22,3.0985906454593399e+28
60,2.4631086768159428e+20,0.01825182666203164,2.4631086768159428e+20,1.3495135157840528e+22,5.3514399180049927e+28
70,2.6122821761952435e+20,0.0180919152296686,2.6122821761952435e+20,1.4438947690355135e+22,2.6687157754245033e+28
80,2.7704900866398745e+20,0.017933404844262337,2.7704900866398745e+20,1.5448767875924422e+22,7.8432864589024996e+28
90,2.9382795601363681e+20,0.017776283230689388,2.9382795601363681e+20,1.6529212108094982e+22,1.13108539062762e+30
100,3.1162308858961776e+20,0.017620538221373473,3.1162308858961776e+20,1.7685219638275476e+22,9.2744333406022074e+28
-150,51673341241890.227,0.00048727100418469161,51673341241890.227,1.0604641113080544e+17,1.9155895026693816e+23
-140,51980795020393.062,0.00045724549967670724,51980795020393.062,1.1368246392177896e+17,3.9546365372647578e+23
-130,52290710194844.383,0.00042907015845202232,52290710194844.383,1.2186983681991811e+17,2.4126501928971605e+23
-120,52602995423750.477,0.00040263097396084,52602995423750.477,1.3064815879979136e+17,4.627736812885748e+23
-110,52917577255146.977,0.00037782096470542959,52917577255146.977,1.400599283748177e+17,6.714371654231669e+23
-100,53234397031325.258,0.0003545397413583616,53234397031325.258,1.5015071886544026e+17,8.906934222328915e+23
-90,53553408331287.617,0.00033269310055479719,53553408331287.617,1.609693986499337e+17,7.1155202236581051e+24
-80,53874574857527.633,0.00031219264371518373,53874574857527.633,1.7256836745544173e+17,2.6082667631748399e+24
-70,54197868689955.141,0.00029295541935599152,54197868689955.141,1.8500380982573789e+17,1.576890341707898e+24
-60,54523268843193.102,0.00027490358744116294,54523268843193.102,1.9833596698647162e+17,1.5572167532743328e+24
-50,54850760074550.023,0.00025796410441613341,54850760074550.023,2.1262942841872221e+17,1.0696461856326604e+24
-40,55180331899125.812,0.00024206842764996783,55180331899125.812,2.2795344454798896e+17,1.5620023275705125e+24
-30,55512008280731.773,0.00022715223808969203,55512008280731.773,2.4438239635047142e+17,1.3037018115959818e+24
-20,55846031138561.539,0.00021315518000458654,55846031138561.539,2.6199706306625936e+17,1.4487183623648953e+24
-10,56182065116637.461,0.00020002061676736572,56182065116637.461,2.808813712537448e+17,2.0424839794911301e+24
0,56520122299723.453,0.00018769540168405249,56520122299723.453,3.0112683524801382e+17,2.5403719823927983e+24
10,56860214845656.641,0.00017612966294525332,56860214845656.641,3.2283156564792038e+17,1.18351677917601e+24
20,57202354985780.578,0.00016527660182867601,57202354985780.578,3.4610074476891744e+17,1.6340295885840201e+24
30,57546555025381.109,0.0001550923033363522,57546555025381.109,3.710471363661328e+17,5.6855494019058057e+24
40,57892827344124.992,0.00014553555850034249,57892827344124.992,3.9779163209786118e+17,2.5848677905872417e+24
50,58241184396501.297,0.00013656769763791411,58241184396501.297,4.2646383737769267e+17,4.696275849060744e+24
60,58591638712265.703,0.00012815243388148917,58591638712265.703,4.572026994543792e+17,8.5114522104582386e+23
70,58944202896887.258,0.00012025571635023346,58944202896887.258,4.9015718076318144e+17,1.3028590709069097e+25
80,59298889631998.297,0.00011284559236917211,59298889631998.297,5.2548698081182605e+17,1.195582034895435e+24
90,59655711675847.047,0.00010589207817832466,59655711675847.047,5.633633100994153e+17,2.6730128525716945e+24
100,60014681863752.953,9.9367037608707678e-05,60014681863752.953,6.0396971981877581e+17,3.0848862971877698e+24
-150,28160591974.638733,8.8143795012663916e-10,28160591974.638733,3.1948467808304378e+19,3.4422693905973222e+18
-140,26361803354.99876,9.2663024021706726e-10,26361803354.99876,2.8449107541346148e+19,6.6978574135218971e+19
-130,24691238965.468102,9.7413958856817491e-10,24691238965.468102,2.5346715455595192e+19,6.2613543732097157e+18
-120,23138793187.427727,1.0240847932973544e-09,23138793187.427727,2.2594606754119746e+19,1.6265116071719017e+18
-110,21695220006.812847,1.0765907434317237e-09,21695220006.812847,2.015178018125765e+19,9.6577721813777472e+17
-100,20352056208.636139,1.1317887311957467e-09,20352056208.636139,1.7982204317526626e+19,1.6096316162165432e+18
-90,19101551638.781345,1.1898167803101816e-09,19101551638.781345,1.605419586854509e+19,1.1509503851120173e+19
-80,17936605872.522659,1.2508199911232761e-09,17936605872.522659,1.4339877839988009e+19,4.620985511741396e+18
-70,16850710691.521475,1.3149509034372148e-09,16850710691.521475,1.2814707109957167e+19,1.097992047066582e+18
-60,15837897827.448832,1.3823698779370841e-09,15837897827.448832,1.1457062310330276e+19,2.933329819029441e+18
-50,14892691481.441185,1.4532454971761087e-09,14892691481.441185,1.0247884139589693e+19,8.6223047706803942e+17
-40,14124842512.736313,1.5277549871198478e-09,14124842512.736313,9.2454893826690929e+18,3.9416480028863181e+17
-30,14003049390.411345,1.6060846603034214e-09,14003049390.411345,8.7187492269342065e+18,2.9933259363634642e+18
-20,13916271185.425093,1.6884303817098915e-09,13916271185.425093,8.2421350244431933e+18,8.7127996041733683e+17
-10,13864290907.064344,1.7749980585347465e-09,13864290907.064344,7.8108766600619581e+18,1.1168363619669256e+18
0,13846978577.55788,1.8660041550611373e-09,13846978577.55788,7.42065795512883e+18,5.1141971767289203e+17
10,13864290907.064344,1.6884303817098915e-09,13864290907.064344,8.2113488700812339e+18,4.7747960990810502e+17
20,13916271185.425093,1.5277549871198478e-09,13916271185.425093,9.1089679318673357e+18,1.3349698950114616e+18
30,14003049390.411345,1.3823698779370841e-09,14003049390.411345,1.0129741405612909e+19,5.725160918497879e+17
40,14124842512.736313,1.2508199911232761e-09,14124842512.736313,1.1292466232532595e+19,3.705027790694432e+17
50,14281955098.645016,1.1317887311957467e-09,14281955098.645016,1.2618923218608103e+19,1.0090270186727584e+18
60,14474780011.438519,1.0240847932973544e-09,14474780011.438519,1.4134356946003012e+19,1.1419061058273348e+18
70,14703799413.836809,9.2663024021706726e-10,14703799413.836809,1.5868033197785969e+19,3.1642342965141376e+17
80,14969585973.636772,8.3844971403205197e-10,14969585973.636772,1.7853886432436089e+19,1.0918400146183364e+18
90,15896866566.521519,7.5866067439775074e-10,15896866566.521519,2.0953856055793275e+19,1.5753456354819998e+19
100,16983310799.400146,6.8646456578748049e-10,16983310799.400146,2.4740258486492561e+19,1.555566762007497e+18
