voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,0.00000003956309593094047506131166041822290966276361659042508505772906818973666134344301,0.00036926935320027107693473947415232130275359490338926311768451882828630261935359404,0.12329568970211546078113393950049178806002242773646059092653192305610392909611057,-150,1344677.155870606874955295305734606566480579701530226398587130207201788753292838,0.27669873545714197309876977131060242176596806735748633274246574076667629851351143,1344676.8791718714178133222069648352558781579355621590411007974647360479866165395,4859715.5807345013907616583583111066596514975112277578380851527240906179923774199,2689354.311741213749910590611469213132961159403060452797174260414403577506585676,2.4399422974078457071978633302255805711203719215052112200863572626470998017185869e-82,0.0,0.0,8796.8501089190167554373057829811342704116511959346827248887206272575022736097,-5.2824396844295583633845619046421893186139460274491613034550265670778472335664436e-82,5.8566478502073501629885860523979210169496462759909191381200043771565575583451416e-82,8.9874071225460401972862963866803714744039859258467545838061257261938106856786774e-82,-150,0.00000003956309593094047506131166041822290966276361659042508505772906818973666134344301,0.00000003956309593094047506131166041822290966276361659042508505772906818973666134344301,0.0003692693532002710769347394741523213027535949033892631176845188282863026193535938,0.00036926935320027107693473947415232130275359490338926311768451882828630261935359404,0.12329568970211546078113393950049178806002242773646059092653192305610392909611057,0.12329568970211546078113393950049178806002242773646059092653192305610392909611057
-140,0.000000046273773141755454441235722200688699089661961034396389873194864899713915923549834,0.0004474266156281778771077180571160228221662544288086449627486952467442604758511861,0.14420129649791455269651734331747705308857680401462562512098723515339375242757002,-140,1488922.5408361994186990494347917149529339077001262346065049837302844363560533956,0.24867141767726916980929159554338097846387835512536004165427226547086831268765238,1488922.2921647817414298796255001194095529292362478794811449420760121708851850829,5987509.7618518965252230265192852375024783196360684899409370480404493002398274632,2977845.0816723988373980988695834299058678154002524692130099674605688727121067913,3.1142723416281574954740660649503718260080696466469468104477766748976695781429221e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,1.2567279271162179975925176204764865646016551711998590886685565739998989452087593e-88,7536.4189657895045804932044449456865066940322193612237949245757317766281213772315,-3.0161470250789231942220422891435677550439724108796618128045357775997574685010222e-87,5.6308060635468918422017201078220160146509485588917736313520295032991447279155221e-82,8.2691529878880650748423394429347308073820319826421979828852790451009672828979566e-82,-140,0.000000046273773141755454441235722200688699089661961034396389873194864899713915923549834,0.000000046273773141755454441235722200688699089661961034396389873194864899713915923549834,0.00044742661562817787710771805711602282216625442880864496274869524674426047585118641,0.0004474266156281778771077180571160228221662544288086449627486952467442604758511861,0.14420129649791455269651734331747705308857680401462562512098723515339375242757002,0.14420129649791455269651734331747705308857680401462562512098723515339375242757002
-130,0.000000050644063838000438873654960018790082735336896843986014998154160746718506520648828,0.00051291790532507605489289677185609347034470942687987793447674194740497897787903365,0.15780865914346867743187689486249194181129296255526811564917357274940330994090851,-130,1664568.535562877498057617727106406354721272326959978670142873399983320930573628,0.22937075005477747462731749011193289131799981042387852361839614230881069520002266,1664568.3061921274432801430997889162427883810089601682462643497815871786217629328,7257109.0043754549946005057262444682838795985467841556428989439161686085064778081,3329137.0711257549961152354542128127094425446539199573402857467999666418611472561,8.0404849547490611701330432949627781689662889058884808560651688697358014562962717e-82,0.0,1.2567279271162179975925176204764865646016551711998590886685565739998989452087593e-88,6531.8521721666479357194012430358196872706899155383317561875600164847684851952367,-2.0107646833859487961480281927623785033626482739197745418696905183998383123340148e-87,6.4106649241590809859072780515626618090317539887873671911038630305062511385029691e-82,1.0404156978427886249930272716661869008594546231261136321229826064926045835473647e-81,-130,0.000000050644063838000438873654960018790082735336896843986014998154160746718506520648828,0.000000050644063838000438873654960018790082735336896843986014998154160746718506520648828,0.00051291790532507605489289677185609347034470942687987793447674194740497897787903284,0.00051291790532507605489289677185609347034470942687987793447674194740497897787903365,0.15780865914346867743187689486249194181129296255526811564917357274940330994090851,0.15780865914346867743187689486249194181129296255526811564917357274940330994090851
-120,0.000000053596859946275516922482307073651324327074226970085954497838225205521683284674941,0.00057283871768759235862532394197830429789738086372022336668487181526651010192288924,0.16699466661579889929892267633160191146647381865639285184463370638013525507106418,-120,1874753.6059634781171077107875648467627969982185833464133641500676511738977878909,0.21629498195012908015338163913187883560277046416134537095835218580504846403892648,1874753.3896684961669786306341832076309181626158128822520187791092989880927394269,8667577.9024579414419587010233977712743825039612972598980128343426680557217911329,3749507.2119269562342154215751296935255939964371666928267283001353023477955757819,2.3678764911552933023439179997969769255598546073679265005057475544676495966045358e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,6.2836396355810899879625881023824328230082758559992954433427828699994947260437963e-89,5703.6328900278839206287728826901413750907984223736844723743706218492718738468824,-2.7494593051214448053889293099374934941429843703096821153163587241443869131361618e-82,3.7627141096159846822133859801466046667483126531850991431360592535924670101186483e-82,5.5405821581084529071058636175691118565053296908702223643718924018564375596088532e-82,-120,0.000000053596859946275516922482307073651324327074226970085954497838225205521683284674941,0.000000053596859946275516922482307073651324327074226970085954497838225205521683284674941,0.00057283871768759235862532394197830429789738086372022336668487181526651010192288947,0.00057283871768759235862532394197830429789738086372022336668487181526651010192288924,0.16699466661579889929892267633160191146647381865639285184463370638013525507106418,0.16699466661579889929892267633160191146647381865639285184463370638013525507106418
-110,0.000000055699322770376331552901950415462977242068658089447232091481984974235503482534171,0.00063210397266072257264308455435004925219001177263289820975171155304282504004703311,0.17352702782133610053609764715136615863646635163602117924924633393908912892770544,-110,2123732.6670123707713551801869175118408719175867735283583321704028891142455970622,0.20766212664002770431103892868280304198560386776966782346500359774575875249747249,2123732.4593502441313274758758785831580688756011696605886643469378855164998383097,10226865.636860972113410806101883773378464557869588458931964857289599754410514247,4247465.3340247415427103603738350236817438351735470567166643408057782284911941243,2.0899083813240197407644145824295057212550021099812568678376815372040559483074816e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,1.2567279271162179975925176204764865646016551711998590886685565739998989452087593e-88,5002.0932550735737166123182649266852676503407613135561451425630845031510879886783,-2.2437017181327940344377965187529362410846942632120108236725848165038675816263488e-82,3.7683449011074366314215122487569702676095721917968932876220724131486360125108354e-82,5.0456325890826415045699938200178300133118041368293898612138748047172461618691497e-82,-110,0.000000055699322770376331552901950415462977242068658089447232091481984974235503482534171,0.000000055699322770376331552901950415462977242068658089447232091481984974235503482534171,0.00063210397266072257264308455435004925219001177263289820975171155304282504004703332,0.00063210397266072257264308455435004925219001177263289820975171155304282504004703311,0.17352702782133610053609764715136615863646635163602117924924633393908912892770544,0.17352702782133610053609764715136615863646635163602117924924633393908912892770544
-100,0.000000057292500438511439971247597550402931076471392412791096527506645093513120925124307,0.00069398646660056953470601349095157532405675916957421161248888672671915115230821829,0.17846855120649822605276789167129990392018658229326187156621705445930249902459474,-100,2416961.9947959072118036056588085411396739830142798507452939568481133381381561575,0.20220291542560839304262388533555171503795644345699553448012146252361440790446169,2416961.7925929917861952126161846558041222679763234072882984223679918756145417496,11953151.069600286391891565334884681769261319436702714259279733047508308388920525,4833923.989591814423607211317617082279347966028559701490587913696226676276312315,5.4975915055518548845724009212677638184737493927585771794350834525466299329861832e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,1.2567279271162179975925176204764865646016551711998590886685565739998989452087593e-88,4396.2256819558530813716584406139191116349950298949249252228732814078181416440009,3.6891399107847833265488065851201720282269339749192407530956118456555913524476553e-82,4.5430772359248950508899671003351770302773106097562235532698075643098105854649966e-82,6.9308416302755940377969310024293514213011305240910206357521450552835056558699238e-82,-100,0.000000057292500438511439971247597550402931076471392412791096527506645093513120925124307,0.000000057292500438511439971247597550402931076471392412791096527506645093513120925124307,0.00069398646660056953470601349095157532405675916957421161248888672671915115230821774,0.00069398646660056953470601349095157532405675916957421161248888672671915115230821829,0.17846855120649822605276789167129990392018658229326187156621705445930249902459474,0.17846855120649822605276789167129990392018658229326187156621705445930249902459474
-90,0.000000058580133705507001629454540124880480690533826478868931488943410264440702279581309,0.0007606711477071047976738682195375996981648796796230201506694560581420786873445842,0.18245403928727942072865894163043321261319358398059287167531661073366553237391096,-90,2761231.0418828640850211890165733114613288446661725722486430911571545724315417657,0.19901331058702470916090989557603362628507851152052872417365110335414415808289257,2761230.8428695534979964798556634158852952183810940607281143669835034690773976077,13874604.837928318539668349053314158786604495881576104593036307881512100067081767,5522462.0837657281700423780331466229226576893323451444972861823143091448630835315,5.2505087412573894965017312169411227479805471728593152837301358816456578011665795e-83,0.0,0.0,3866.3068779054728507908006713240806765507423910436519485088122767601343393256651,-5.026911708464871990370070481905946258406620684799436354674226295999595780835037e-88,3.9657915631663339547123559832021791454672713517572995764519849328105926688398945e-83,6.1995300862255334236027441696897008881834389252730345965620519115148648691020877e-83,-90,0.000000058580133705507001629454540124880480690533826478868931488943410264440702279581309,0.000000058580133705507001629454540124880480690533826478868931488943410264440702279581309,0.00076067114770710479767386821953759969816487967962302015066945605814207868734458426,0.0007606711477071047976738682195375996981648796796230201506694560581420786873445842,0.18245403928727942072865894163043321261319358398059287167531661073366553237391096,0.18245403928727942072865894163043321261319358398059287167531661073366553237391096
-80,0.00000005968437960955710296168737249462539914813876682092015894503463197890237505402412,0.00083368238617626255715785537515739045999777418910230035882190163644750175447967016,0.18586399404273304842831949335249180124301708645513019097127454075564011247351161,-80,3164843.2785127246541866081594623034244744009662209111533288419182866766057793033,0.19744944448493989344990063364475643754397331025114975298261824577073068494811091,3164843.0810632801692467147095616697797179634222476009021790889356684308350486184,16028625.89342011275191608203057651591970219481239320674350762465023428135146532,6329686.5570254493083732163189246068489488019324418223066576838365733532115586066,1.256004051830199056025904330327092108340444617821247969833483485413275003416319e-82,0.0,0.0,3399.3045293730851584412720762159668346441317156486022321117170426687837729757939,-2.5383491210127540412813478299793713750749399280308449861654599166175878887242136e-82,3.0389443321608546728306996799024999629718440484822636745505644594475859050831781e-82,4.0686364709311544171084886344903836653838830120099418206887281931137437528128382e-82,-80,0.00000005968437960955710296168737249462539914813876682092015894503463197890237505402412,0.00000005968437960955710296168737249462539914813876682092015894503463197890237505402412,0.00083368238617626255715785537515739045999777418910230035882190163644750175447967029,0.00083368238617626255715785537515739045999777418910230035882190163644750175447967016,0.18586399404273304842831949335249180124301708645513019097127454075564011247351161,0.18586399404273304842831949335249180124301708645513019097127454075564011247351161
-70,0.00000006067917394379374126844939856136857452653586852175156172140440148371829034550867,0.00091417196430070670728446520146944045534601644615895949390121086515516341017391539,0.1889286004841222569307785686293866357525144624210122612924003556491992403452095,-70,3637850.2733463594739149427200384539448758521123906529185655115864301649811948658,0.19705278050233590094523979565535609026290555006735471245571771485132561322580276,3637850.0762935789715790417747986582895197618494851028512107991307124501298692526,18461298.866590901560214821048389659025198369604208492308911384988475432502376558,7275700.5466927189478298854400769078897517042247813058371310231728603299623897316,1.8325305018506182948574669737559212728245831309195257264783611508488766443287277e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,2.5134558542324359951850352409529731292033103423997181773371131479997978904175185e-88,2986.1241327862953976488564986376761895766549541606719114449765747109305696824534,1.0053823416929743980740140963811892516813241369598872709348452591999191561670074e-87,1.7781882187149422096608939191720747119968221646345514036518672228820864081473706e-82,2.7688015964749635027859037849730431072250692806835026079883597737776648873487312e-82,-70,0.00000006067917394379374126844939856136857452653586852175156172140440148371829034550867,0.00000006067917394379374126844939856136857452653586852175156172140440148371829034550867,0.00091417196430070670728446520146944045534601644615895949390121086515516341017391521,0.00091417196430070670728446520146944045534601644615895949390121086515516341017391539,0.1889286004841222569307785686293866357525144624210122612924003556491992403452095,0.1889286004841222569307785686293866357525144624210122612924003556491992403452095
-60,0.000000061609806941075805346910208737965557893831640449684329726995999684457949458896176,0.0010030993726232581539129213229896183231112852838776738750114933177747051594639517,0.19178873414975518884009321023839246339654905399672107650019980077801881907211068,-60,4192345.3431521064962622081471267824549437365394522954199740159348832744515286118,0.19749680221129421736452690550969163641247796260140995460923781279120781614995595,4192345.1456553042849679907825998769452521001269743328185640613256454616603207957,21227408.728708821230698969638645710127914953904262989718813107352742387622230834,8384690.6863042129925244162942535649098874730789045908399480318697665489030572236,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,0.0,0.0,2620.0016061216180375770280041118105284592454281867808310941600075396885028650708,5.026911708464871990370070481905946258406620684799436354674226295999595780835037e-88,2.6218532361651712279315617772462972829232363987122811573146924513084031225936038e-82,3.9813887366271405461234446307595013933003860571688954233211751973360538447939978e-82,-60,0.000000061609806941075805346910208737965557893831640449684329726995999684457949458896176,0.000000061609806941075805346910208737965557893831640449684329726995999684457949458896176,0.0010030993726232581539129213229896183231112852838776738750114933177747051594639517,0.0010030993726232581539129213229896183231112852838776738750114933177747051594639517,0.19178873414975518884009321023839246339654905399672107650019980077801881907211068,0.19178873414975518884009321023839246339654905399672107650019980077801881907211068
-50,0.000000062504373600117519111282991360651248778957427203626789933475466216715035852650335,0.0011013396071477428208415063827607517948738509385714084202779831629847692226339615,0.19453164480353450021943633702052907871585290015510071743679075694643234530220145,-50,4842825.3371798075488881486075975479877808697292407647971598349021851269430698904,0.19854903795508436538221511259033085988249793893002466776500764818811570881239432,4842825.1386307695938037832253824353974500098467428258671351671371774787549541816,24391079.337666437630144432816126312398040910681080819141273260744311107165708552,9685650.6743596150977762972151950959755617394584815295943196698043702538861397807,3.6238805429854923583698223301240690339002992251891744703392310398809246000208549e-82,0.0,0.0,2295.5818604519988844480827577265270028030334006199455793205108922627575980939339,1.4903586756788313882169570161935473229073612741465976926883959153327761587188484e-82,1.8441896901817563260520548820492222651658021874273072702995868741801554685936358e-82,2.9877279795000800635903418309516162159719593522934309269197457435555552108573719e-82,-50,0.000000062504373600117519111282991360651248778957427203626789933475466216715035852650335,0.000000062504373600117519111282991360651248778957427203626789933475466216715035852650335,0.0011013396071477428208415063827607517948738509385714084202779831629847692226339611,0.0011013396071477428208415063827607517948738509385714084202779831629847692226339615,0.19453164480353450021943633702052907871585290015510071743679075694643234530220145,0.19453164480353450021943633702052907871585290015510071743679075694643234530220145
-40,0.000000063380518214484810802916413711505024829056174646792761316782905772889534465859948,0.0012097451391429422918316337024650672260449663012262889977645328415635252514593574,0.19721197579024380352986231216341677629482712364325351667526485868602766776267064,-40,5606631.573247216794491725768205003951803236551347257687984723218351919949596314,0.20004400945973234820185776622616591852357333571745418442049745366516384271569429,5606631.3732032073347593775663472377256373180277739219705305387978544662844324713,28026990.602664349681661516371960597636269146765304537853801903428526468670805269,11213263.146494433588983451536410007903606473102694515375969446436703839899192628,7.6183852324126827988456492167380996735404017802272417842358834361133073977711153e-83,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,0.0,2008.3971361104863724500985821718419145793611729526922673278027817735842326575198,1.2532945464193364900230948623373448033071634492721410736383140774397312212904489e-82,3.8258625178459747075462567323543418034550181306889350266606176815067595178598232e-82,5.400873523185725232921268156193100949723426522693769556112974268034183401082208e-82,-40,0.000000063380518214484810802916413711505024829056174646792761316782905772889534465859948,0.000000063380518214484810802916413711505024829056174646792761316782905772889534465859948,0.0012097451391429422918316337024650672260449663012262889977645328415635252514593573,0.0012097451391429422918316337024650672260449663012262889977645328415635252514593574,0.19721197579024380352986231216341677629482712364325351667526485868602766776267064,0.19721197579024380352986231216341677629482712364325351667526485868602766776267064
